date,station,swe_name,lat_name,count,factor
1998-06-12,Göteborg,Gräs,Poaceae,12,1
1998-06-12,Göteborg,Ek,Quercus,2,1
1998-06-13,Göteborg,Gräs,Poaceae,16,1.07
1998-06-13,Göteborg,Björk,Betula,7,1.07
1998-06-13,Göteborg,Ek,Quercus,2,1.07
1998-06-14,Göteborg,Gräs,Poaceae,33,1
1998-06-15,Göteborg,Gräs,Poaceae,25,1
1998-06-15,Göteborg,Björk,Betula,1,1
1998-06-16,Göteborg,Björk,Betula,1,1
1998-06-18,Göteborg,Björk,Betula,1,1
1998-06-18,Göteborg,Gräs,Poaceae,2,1
1998-06-18,Göteborg,Ek,Quercus,1,1
1998-06-19,Göteborg,Björk,Betula,1,1.07
1998-06-19,Göteborg,Gräs,Poaceae,8,1.07
1998-06-20,Göteborg,Gräs,Poaceae,37,1.07
1998-06-20,Göteborg,Björk,Betula,3,1.07
1998-06-21,Göteborg,Gräs,Poaceae,33,1
1998-06-21,Göteborg,Björk,Betula,6,1
1998-06-22,Göteborg,Gräs,Poaceae,7,1
1998-06-23,Göteborg,Gräs,Poaceae,4,1
1998-06-24,Göteborg,Gräs,Poaceae,80,1
1998-06-25,Göteborg,Gräs,Poaceae,52,1
1998-06-26,Göteborg,Gräs,Poaceae,37,1
1998-06-27,Göteborg,Gräs,Poaceae,17,1
1998-06-28,Göteborg,Gräs,Poaceae,4,1
1998-06-29,Göteborg,Gräs,Poaceae,15,1
1998-06-30,Göteborg,Gräs,Poaceae,10,1
1998-07-01,Göteborg,Gräs,Poaceae,39,1
1998-07-02,Göteborg,Gräs,Poaceae,33,1
1998-07-03,Göteborg,Gräs,Poaceae,11,1
1998-07-04,Göteborg,Gräs,Poaceae,21,1
1998-07-05,Göteborg,Gräs,Poaceae,8,1
1998-07-06,Göteborg,Gräs,Poaceae,15,1
1998-07-07,Göteborg,Gräs,Poaceae,72,1
1998-07-08,Göteborg,Gräs,Poaceae,33,1
1998-07-09,Göteborg,Gräs,Poaceae,1,1
1998-07-10,Göteborg,Gräs,Poaceae,18,1
1998-07-11,Göteborg,Gräs,Poaceae,11,1
1998-07-12,Göteborg,Gräs,Poaceae,13,1
1998-07-13,Göteborg,Gräs,Poaceae,13,1
1998-07-14,Göteborg,Gräs,Poaceae,2,1
1998-07-15,Göteborg,Gräs,Poaceae,1,1
1998-07-16,Göteborg,Gräs,Poaceae,10,1
1998-07-16,Göteborg,Björk,Betula,1,1
1998-07-17,Göteborg,Björk,Betula,1,1
1998-07-17,Göteborg,Gräs,Poaceae,20,1
1998-07-18,Göteborg,Gräs,Poaceae,22,1
1998-07-19,Göteborg,Gräs,Poaceae,14,1
1998-07-20,Göteborg,Gräs,Poaceae,15,1
1998-07-21,Göteborg,Gräs,Poaceae,22,1
1998-07-22,Göteborg,Gräs,Poaceae,15,1
1998-07-23,Göteborg,Gräs,Poaceae,18,1
1998-07-23,Göteborg,Björk,Betula,1,1
1998-07-24,Göteborg,Gräs,Poaceae,5,1.07
1998-07-26,Göteborg,Gräs,Poaceae,10,1
1998-07-26,Göteborg,Björk,Betula,1,1
1998-07-27,Göteborg,Gräs,Poaceae,18,1
1998-07-28,Göteborg,Gräs,Poaceae,17,1
1998-07-28,Göteborg,Björk,Betula,2,1
1998-07-29,Göteborg,Gräs,Poaceae,6,1
1998-07-30,Göteborg,Gräs,Poaceae,3,1
1998-07-30,Göteborg,Björk,Betula,2,1
1998-07-31,Göteborg,Björk,Betula,1,1
1998-07-31,Göteborg,Gräs,Poaceae,1,1
1998-08-01,Göteborg,Gräs,Poaceae,4,1
1998-08-01,Göteborg,Björk,Betula,1,1
1998-08-03,Göteborg,Gräs,Poaceae,2,1
1998-08-04,Göteborg,Gräs,Poaceae,3,1
1998-08-04,Göteborg,Alm,Ulmus,1,1
1998-08-05,Göteborg,Gräs,Poaceae,1,1
1998-08-06,Göteborg,Gräs,Poaceae,2,1
1998-08-07,Göteborg,Gräs,Poaceae,1,1
1998-08-08,Göteborg,Gräs,Poaceae,3,1
1998-08-08,Göteborg,Björk,Betula,1,1
1998-08-09,Göteborg,Gräs,Poaceae,2,1
1998-08-10,Göteborg,Gräs,Poaceae,8,1
1998-08-11,Göteborg,Gräs,Poaceae,5,1
1998-08-12,Göteborg,Gräs,Poaceae,4,1
1998-08-12,Göteborg,Björk,Betula,1,1
1998-08-13,Göteborg,Gräs,Poaceae,2,1
1998-08-15,Göteborg,Gräs,Poaceae,1,1
1998-08-16,Göteborg,Gräs,Poaceae,1,1
1998-08-18,Göteborg,Gräs,Poaceae,3,1
1998-08-19,Göteborg,Gräs,Poaceae,1,1
1998-08-20,Göteborg,Gräs,Poaceae,1,1
1998-08-22,Göteborg,Gräs,Poaceae,4,1
1998-08-23,Göteborg,Gräs,Poaceae,2,1
1998-08-24,Göteborg,Gräs,Poaceae,3,1
1998-08-25,Göteborg,Björk,Betula,1,1
1998-08-26,Göteborg,Gräs,Poaceae,1,1
1998-08-26,Göteborg,Björk,Betula,1,1
1998-08-27,Göteborg,Gräs,Poaceae,1,1
1998-08-28,Göteborg,Gräs,Poaceae,1,1
1998-08-29,Göteborg,Gräs,Poaceae,1,1
1998-08-30,Göteborg,Gräs,Poaceae,1,1
1998-08-31,Göteborg,Gräs,Poaceae,1,1
1998-08-31,Göteborg,Björk,Betula,1,1
1998-09-01,Göteborg,Alm,Ulmus,1,1
1998-09-03,Göteborg,Gräs,Poaceae,2,1
1998-09-04,Göteborg,Gräs,Poaceae,2,1
1998-09-04,Göteborg,Björk,Betula,1,1
1988-05-11,Jönköping,Al,Alnus,1,1.2
1988-05-11,Jönköping,Björk,Betula,51,1.2
1988-05-11,Jönköping,Sälg och viden,Salix,2,1.2
1988-05-12,Jönköping,Al,Alnus,1,1.2
1988-05-12,Jönköping,Björk,Betula,136,1.2
1988-05-12,Jönköping,Sälg och viden,Salix,2,1.2
1988-05-13,Jönköping,Björk,Betula,70,1.2
1988-05-13,Jönköping,Sälg och viden,Salix,1,1.2
1988-05-13,Jönköping,Alm,Ulmus,1,1.2
1988-05-14,Jönköping,Björk,Betula,64,1.2
1988-05-14,Jönköping,Alm,Ulmus,1,1.2
1988-05-15,Jönköping,Björk,Betula,71,1.2
1988-05-16,Jönköping,Björk,Betula,51,1.2
1988-05-16,Jönköping,Sälg och viden,Salix,9,1.2
1988-05-17,Jönköping,Björk,Betula,21,1.2
1988-05-18,Jönköping,Björk,Betula,5,1.2
1988-05-19,Jönköping,Björk,Betula,4,1.2
1988-05-19,Jönköping,Sälg och viden,Salix,1,1.2
1988-05-20,Jönköping,Björk,Betula,4,1.2
1988-05-20,Jönköping,Sälg och viden,Salix,1,1.2
1988-05-22,Jönköping,Björk,Betula,1,1.4
1988-05-24,Jönköping,Björk,Betula,3,1.4
1988-05-25,Jönköping,Björk,Betula,3,1.4
1988-05-25,Jönköping,Gräs,Poaceae,2,1.4
1988-05-25,Jönköping,Ek,Quercus,3,1.4
1988-05-25,Jönköping,Sälg och viden,Salix,1,1.4
1988-05-25,Jönköping,Alm,Ulmus,1,1.4
1988-05-26,Jönköping,Ek,Quercus,5,1.4
1988-05-26,Jönköping,Alm,Ulmus,1,1.4
1988-05-27,Jönköping,Björk,Betula,1,1.2
1988-05-27,Jönköping,Gräs,Poaceae,1,1.2
1988-05-27,Jönköping,Ek,Quercus,9,1.2
1988-05-28,Jönköping,Gräs,Poaceae,3,1.2
1988-05-28,Jönköping,Ek,Quercus,19,1.2
1988-05-28,Jönköping,Sälg och viden,Salix,1,1.2
1988-05-29,Jönköping,Björk,Betula,4,1.2
1988-05-29,Jönköping,Gräs,Poaceae,4,1.2
1988-05-29,Jönköping,Ek,Quercus,23,1.2
1988-05-29,Jönköping,Sälg och viden,Salix,1,1.2
1988-05-30,Jönköping,Ek,Quercus,3,1.2
1988-05-31,Jönköping,Ek,Quercus,3,1.2
1988-06-01,Jönköping,Gräs,Poaceae,3,1.2
1988-06-03,Jönköping,Gräs,Poaceae,2,1.4
1988-06-04,Jönköping,Gräs,Poaceae,5,1.4
1988-06-05,Jönköping,Gräs,Poaceae,1,1.4
1988-06-06,Jönköping,Björk,Betula,1,1.4
1988-06-06,Jönköping,Gräs,Poaceae,3,1.4
1988-06-06,Jönköping,Ek,Quercus,3,1.4
1988-06-07,Jönköping,Gräs,Poaceae,1,1.4
1988-06-08,Jönköping,Björk,Betula,1,1.4
1988-06-08,Jönköping,Gräs,Poaceae,2,1.4
1988-06-09,Jönköping,Gräs,Poaceae,5,1.4
1988-06-09,Jönköping,Ek,Quercus,1,1.4
1988-06-10,Jönköping,Gräs,Poaceae,4,1.4
1988-06-11,Jönköping,Björk,Betula,1,1.4
1988-06-11,Jönköping,Gräs,Poaceae,2,1.4
1988-06-12,Jönköping,Gräs,Poaceae,20,1.4
1988-06-13,Jönköping,Gräs,Poaceae,10,1.4
1988-06-14,Jönköping,Gräs,Poaceae,14,1.4
1988-06-15,Jönköping,Gräs,Poaceae,44,1.2
1988-06-16,Jönköping,Björk,Betula,1,1.3
1988-06-16,Jönköping,Gräs,Poaceae,18,1.3
1988-06-17,Jönköping,Gräs,Poaceae,20,1.4
1988-06-18,Jönköping,Gräs,Poaceae,19,1.4
1988-06-19,Jönköping,Gräs,Poaceae,13,1.4
1988-06-19,Jönköping,Alm,Ulmus,4,1.4
1988-06-20,Jönköping,Gräs,Poaceae,10,1.4
1988-06-21,Jönköping,Gräs,Poaceae,10,1.4
1988-06-22,Jönköping,Gräs,Poaceae,23,1.4
1988-06-23,Jönköping,Gräs,Poaceae,20,1.4
1988-06-24,Jönköping,Björk,Betula,1,1.4
1988-06-24,Jönköping,Gräs,Poaceae,12,1.4
1988-06-25,Jönköping,Gräs,Poaceae,16,1.4
1988-06-26,Jönköping,Gräs,Poaceae,28,1.4
1988-06-27,Jönköping,Gräs,Poaceae,17,1.4
1988-06-28,Jönköping,Gräs,Poaceae,5,1.4
1988-06-28,Jönköping,Alm,Ulmus,4,1.4
1988-06-29,Jönköping,Gräs,Poaceae,8,1.4
1988-06-30,Jönköping,Gräs,Poaceae,7,1.4
1988-07-01,Jönköping,Gräs,Poaceae,8,1.4
1988-07-02,Jönköping,Gräs,Poaceae,10,1.4
1988-07-03,Jönköping,Gräs,Poaceae,10,1.4
1988-07-04,Jönköping,Gräs,Poaceae,3,1.4
1988-07-05,Jönköping,Gräs,Poaceae,6,1.4
1988-07-06,Jönköping,Gräs,Poaceae,7,1.4
1988-07-07,Jönköping,Gräs,Poaceae,9,1.4
1988-07-07,Jönköping,Ek,Quercus,1,1.4
1988-07-08,Jönköping,Gräs,Poaceae,5,1.4
1988-07-09,Jönköping,Gräs,Poaceae,2,1.4
1988-07-10,Jönköping,Gräs,Poaceae,1,1.4
1988-07-11,Jönköping,Gräs,Poaceae,16,1.4
1988-07-12,Jönköping,Gräs,Poaceae,4,1.4
1988-07-13,Jönköping,Gräs,Poaceae,3,1.4
1988-07-15,Jönköping,Gräs,Poaceae,5,1.4
1988-07-16,Jönköping,Gräs,Poaceae,9,1.4
1988-07-17,Jönköping,Gräs,Poaceae,1,1.4
1988-07-23,Jönköping,Gräs,Poaceae,1,1.4
1988-07-24,Jönköping,Gräs,Poaceae,11,1.4
1988-07-25,Jönköping,Gräs,Poaceae,1,1.4
1988-07-26,Jönköping,Gräs,Poaceae,2,1.4
1988-07-28,Jönköping,Gräs,Poaceae,1,1.4
1988-07-30,Jönköping,Gräs,Poaceae,2,1.4
1988-08-01,Jönköping,Gräs,Poaceae,4,1.4
1988-08-02,Jönköping,Gräs,Poaceae,2,1.4
1988-08-03,Jönköping,Gräs,Poaceae,2,1.4
1988-08-04,Jönköping,Gräs,Poaceae,1,1.4
1988-08-05,Jönköping,Gräs,Poaceae,4,1.4
1988-08-06,Jönköping,Gräs,Poaceae,2,1.4
1988-08-07,Jönköping,Björk,Betula,1,1.4
1988-08-07,Jönköping,Gräs,Poaceae,6,1.4
1988-08-08,Jönköping,Gräs,Poaceae,1,1.4
1988-08-09,Jönköping,Al,Alnus,1,1.4
1988-08-09,Jönköping,Gräs,Poaceae,2,1.4
1988-08-10,Jönköping,Gräs,Poaceae,5,1.4
1988-08-12,Jönköping,Gräs,Poaceae,1,1.4
1988-08-14,Jönköping,Alm,Ulmus,1,1.4
1988-08-18,Jönköping,Gräs,Poaceae,2,1.4
1988-08-19,Jönköping,Gräs,Poaceae,5,1.4
1988-08-20,Jönköping,Björk,Betula,1,1.4
1988-08-20,Jönköping,Gräs,Poaceae,9,1.4
1988-08-21,Jönköping,Gräs,Poaceae,2,1.4
1988-08-24,Jönköping,Gräs,Poaceae,1,1.4
1988-08-25,Jönköping,Gräs,Poaceae,1,1.4
1988-08-26,Jönköping,Gräs,Poaceae,1,1.4
1988-08-27,Jönköping,Gräs,Poaceae,1,1.4
1988-08-28,Jönköping,Gräs,Poaceae,1,1.4
1988-08-30,Jönköping,Gräs,Poaceae,2,1.4
1988-09-02,Jönköping,Gräs,Poaceae,1,1.4
1989-03-01,Jönköping,Al,Alnus,9,1.2
1989-03-01,Jönköping,Hassel,Corylus,1,1.2
1989-03-02,Jönköping,Al,Alnus,9,1.2
1989-03-02,Jönköping,Alm,Ulmus,1,1.2
1989-03-03,Jönköping,Al,Alnus,1,1.2
1989-03-03,Jönköping,Hassel,Corylus,1,1.2
1989-03-04,Jönköping,Al,Alnus,50,1.2
1989-03-04,Jönköping,Alm,Ulmus,2,1.2
1989-03-05,Jönköping,Al,Alnus,62,1.2
1989-03-06,Jönköping,Al,Alnus,4,1.2
1989-03-07,Jönköping,Al,Alnus,88,1.2
1989-03-07,Jönköping,Alm,Ulmus,12,1.2
1989-03-08,Jönköping,Al,Alnus,8,1.2
1989-03-08,Jönköping,Alm,Ulmus,5,1.2
1989-03-09,Jönköping,Al,Alnus,2,1.2
1989-03-09,Jönköping,Alm,Ulmus,3,1.2
1989-03-10,Jönköping,Al,Alnus,7,1.2
1989-03-10,Jönköping,Alm,Ulmus,3,1.2
1989-03-11,Jönköping,Al,Alnus,23,1.2
1989-03-11,Jönköping,Alm,Ulmus,3,1.2
1989-03-12,Jönköping,Al,Alnus,16,1.2
1989-03-12,Jönköping,Alm,Ulmus,5,1.2
1989-03-13,Jönköping,Al,Alnus,10,1.2
1989-03-13,Jönköping,Alm,Ulmus,1,1.2
1989-03-14,Jönköping,Al,Alnus,14,1.2
1989-03-14,Jönköping,Hassel,Corylus,1,1.2
1989-03-15,Jönköping,Al,Alnus,1,1.2
1989-03-15,Jönköping,Alm,Ulmus,1,1.2
1989-03-17,Jönköping,Al,Alnus,2,1.2
1989-03-17,Jönköping,Alm,Ulmus,6,1.2
1989-03-18,Jönköping,Al,Alnus,20,1.2
1989-03-18,Jönköping,Alm,Ulmus,5,1.2
1989-03-19,Jönköping,Al,Alnus,7,1.2
1989-03-19,Jönköping,Alm,Ulmus,1,1.2
1989-03-20,Jönköping,Al,Alnus,1,1.2
1989-03-20,Jönköping,Alm,Ulmus,12,1.2
1989-03-21,Jönköping,Al,Alnus,1,1.2
1989-03-21,Jönköping,Sälg och viden,Salix,4,1.2
1989-03-21,Jönköping,Alm,Ulmus,2,1.2
1989-03-22,Jönköping,Al,Alnus,2,1.2
1989-03-22,Jönköping,Sälg och viden,Salix,2,1.2
1989-03-22,Jönköping,Alm,Ulmus,1,1.2
1989-03-23,Jönköping,Al,Alnus,8,1.2
1989-03-23,Jönköping,Alm,Ulmus,4,1.2
1989-03-24,Jönköping,Al,Alnus,2,1.2
1989-03-25,Jönköping,Al,Alnus,5,1.2
1989-03-25,Jönköping,Alm,Ulmus,5,1.2
1989-03-26,Jönköping,Al,Alnus,3,1.2
1989-03-27,Jönköping,Al,Alnus,2,1.2
1989-03-27,Jönköping,Alm,Ulmus,3,1.2
1989-03-28,Jönköping,Al,Alnus,4,1.2
1989-03-28,Jönköping,Sälg och viden,Salix,4,1.2
1989-03-28,Jönköping,Alm,Ulmus,20,1.2
1989-03-29,Jönköping,Al,Alnus,1,1.2
1989-03-29,Jönköping,Sälg och viden,Salix,9,1.2
1989-03-29,Jönköping,Alm,Ulmus,3,1.2
1989-03-30,Jönköping,Al,Alnus,1,1.2
1989-03-31,Jönköping,Alm,Ulmus,1,1.2
1989-04-01,Jönköping,Sälg och viden,Salix,3,1.2
1989-04-01,Jönköping,Alm,Ulmus,1,1.2
1989-04-02,Jönköping,Al,Alnus,4,1.2
1989-04-02,Jönköping,Björk,Betula,1,1.2
1989-04-02,Jönköping,Sälg och viden,Salix,7,1.2
1989-04-02,Jönköping,Alm,Ulmus,2,1.2
1989-04-03,Jönköping,Alm,Ulmus,1,1.2
1989-04-04,Jönköping,Al,Alnus,1,1.2
1989-04-04,Jönköping,Sälg och viden,Salix,1,1.2
1989-04-05,Jönköping,Al,Alnus,2,1.2
1989-04-05,Jönköping,Björk,Betula,1,1.2
1989-04-05,Jönköping,Sälg och viden,Salix,1,1.2
1989-04-06,Jönköping,Björk,Betula,1,1.2
1989-04-06,Jönköping,Sälg och viden,Salix,2,1.2
1989-04-07,Jönköping,Björk,Betula,1,1.2
1989-04-08,Jönköping,Sälg och viden,Salix,5,1.2
1989-04-08,Jönköping,Alm,Ulmus,2,1.2
1989-04-09,Jönköping,Björk,Betula,2,1.2
1989-04-09,Jönköping,Sälg och viden,Salix,3,1.2
1989-04-09,Jönköping,Alm,Ulmus,1,1.2
1989-04-10,Jönköping,Björk,Betula,2,1.2
1989-04-10,Jönköping,Sälg och viden,Salix,19,1.2
1989-04-10,Jönköping,Alm,Ulmus,3,1.2
1989-04-11,Jönköping,Björk,Betula,22,1.2
1989-04-11,Jönköping,Sälg och viden,Salix,9,1.2
1989-04-11,Jönköping,Alm,Ulmus,6,1.2
1989-04-12,Jönköping,Björk,Betula,61,1.2
1989-04-12,Jönköping,Sälg och viden,Salix,29,1.2
1989-04-12,Jönköping,Alm,Ulmus,3,1.2
1989-04-13,Jönköping,Björk,Betula,106,1.2
1989-04-13,Jönköping,Sälg och viden,Salix,22,1.2
1989-04-14,Jönköping,Björk,Betula,256,1.2
1989-04-14,Jönköping,Sälg och viden,Salix,27,1.2
1989-04-14,Jönköping,Alm,Ulmus,1,1.2
1989-04-15,Jönköping,Björk,Betula,264,1.2
1989-04-15,Jönköping,Sälg och viden,Salix,17,1.2
1989-04-15,Jönköping,Alm,Ulmus,4,1.2
1989-04-16,Jönköping,Björk,Betula,82,1.2
1989-04-16,Jönköping,Sälg och viden,Salix,12,1.2
1989-04-17,Jönköping,Al,Alnus,1,1.2
1989-04-17,Jönköping,Björk,Betula,8,1.2
1989-04-17,Jönköping,Sälg och viden,Salix,3,1.2
1989-04-18,Jönköping,Björk,Betula,5,1.2
1989-04-18,Jönköping,Sälg och viden,Salix,4,1.2
1989-04-19,Jönköping,Björk,Betula,4,1.2
1989-04-20,Jönköping,Björk,Betula,30,1.2
1989-04-21,Jönköping,Björk,Betula,169,1.2
1989-04-21,Jönköping,Sälg och viden,Salix,2,1.2
1989-04-22,Jönköping,Björk,Betula,279,1.2
1989-04-23,Jönköping,Björk,Betula,52,1.2
1989-04-23,Jönköping,Sälg och viden,Salix,2,1.2
1989-04-24,Jönköping,Björk,Betula,111,1.2
1989-04-24,Jönköping,Sälg och viden,Salix,6,1.2
1989-04-24,Jönköping,Alm,Ulmus,1,1.2
1989-04-25,Jönköping,Björk,Betula,227,1.2
1989-04-25,Jönköping,Sälg och viden,Salix,1,1.2
1989-04-26,Jönköping,Björk,Betula,74,1.2
1989-04-26,Jönköping,Ek,Quercus,2,1.2
1989-04-26,Jönköping,Sälg och viden,Salix,2,1.2
1989-04-27,Jönköping,Björk,Betula,7,1.2
1989-04-27,Jönköping,Sälg och viden,Salix,1,1.2
1989-04-28,Jönköping,Björk,Betula,64,1.2
1989-04-28,Jönköping,Alm,Ulmus,1,1.2
1989-04-29,Jönköping,Björk,Betula,211,1.2
1989-04-30,Jönköping,Björk,Betula,132,1.2
1989-04-30,Jönköping,Ek,Quercus,1,1.2
1989-05-01,Jönköping,Björk,Betula,147,1.2
1989-05-01,Jönköping,Sälg och viden,Salix,1,1.2
1989-05-02,Jönköping,Björk,Betula,58,1.2
1989-05-02,Jönköping,Sälg och viden,Salix,1,1.2
1989-05-03,Jönköping,Björk,Betula,280,1.2
1989-05-03,Jönköping,Ek,Quercus,4,1.2
1989-05-03,Jönköping,Sälg och viden,Salix,1,1.2
1989-05-04,Jönköping,Björk,Betula,572,1.2
1989-05-04,Jönköping,Ek,Quercus,4,1.2
1989-05-04,Jönköping,Sälg och viden,Salix,5,1.2
1989-05-05,Jönköping,Björk,Betula,224,1.2
1989-05-06,Jönköping,Björk,Betula,115,1.2
1989-05-06,Jönköping,Sälg och viden,Salix,3,1.2
1989-05-07,Jönköping,Björk,Betula,97,1.2
1989-05-07,Jönköping,Ek,Quercus,1,1.2
1989-05-08,Jönköping,Björk,Betula,67,1.2
1989-05-08,Jönköping,Ek,Quercus,1,1.2
1989-05-08,Jönköping,Sälg och viden,Salix,9,1.2
1989-05-09,Jönköping,Björk,Betula,24,1.2
1989-05-10,Jönköping,Björk,Betula,35,1.2
1989-05-11,Jönköping,Björk,Betula,30,1.2
1989-05-12,Jönköping,Björk,Betula,6,1.2
1989-05-13,Jönköping,Björk,Betula,15,1.2
1989-05-13,Jönköping,Ek,Quercus,4,1.2
1989-05-14,Jönköping,Björk,Betula,34,1.2
1989-05-14,Jönköping,Ek,Quercus,4,1.2
1989-05-15,Jönköping,Björk,Betula,19,1.2
1989-05-15,Jönköping,Ek,Quercus,4,1.2
1989-05-16,Jönköping,Björk,Betula,20,1.2
1989-05-16,Jönköping,Ek,Quercus,6,1.2
1989-05-17,Jönköping,Björk,Betula,19,1.2
1989-05-17,Jönköping,Ek,Quercus,10,1.2
1989-05-18,Jönköping,Björk,Betula,2,1.2
1989-05-18,Jönköping,Ek,Quercus,13,1.2
1989-05-19,Jönköping,Björk,Betula,3,1.2
1989-05-19,Jönköping,Ek,Quercus,24,1.2
1989-05-20,Jönköping,Björk,Betula,7,1.2
1989-05-20,Jönköping,Ek,Quercus,17,1.2
1989-05-21,Jönköping,Björk,Betula,4,1.2
1989-05-21,Jönköping,Ek,Quercus,12,1.2
1989-05-22,Jönköping,Björk,Betula,2,1.2
1989-05-22,Jönköping,Ek,Quercus,6,1.2
1989-05-23,Jönköping,Björk,Betula,4,1.2
1989-05-23,Jönköping,Ek,Quercus,24,1.2
1989-05-24,Jönköping,Björk,Betula,3,1.2
1989-05-24,Jönköping,Ek,Quercus,29,1.2
1989-05-24,Jönköping,Sälg och viden,Salix,1,1.2
1989-05-25,Jönköping,Björk,Betula,5,1.2
1989-05-25,Jönköping,Gräs,Poaceae,1,1.2
1989-05-25,Jönköping,Ek,Quercus,56,1.2
1989-05-26,Jönköping,Björk,Betula,6,1.2
1989-05-26,Jönköping,Gräs,Poaceae,2,1.2
1989-05-26,Jönköping,Ek,Quercus,27,1.2
1989-05-27,Jönköping,Björk,Betula,12,1.2
1989-05-27,Jönköping,Gräs,Poaceae,4,1.2
1989-05-27,Jönköping,Ek,Quercus,14,1.2
1989-05-28,Jönköping,Björk,Betula,6,1.2
1989-05-28,Jönköping,Gräs,Poaceae,6,1.2
1989-05-28,Jönköping,Ek,Quercus,12,1.2
1989-05-29,Jönköping,Björk,Betula,4,1.2
1989-05-29,Jönköping,Gräs,Poaceae,1,1.2
1989-05-29,Jönköping,Ek,Quercus,13,1.2
1989-05-30,Jönköping,Björk,Betula,1,1.2
1989-05-30,Jönköping,Gräs,Poaceae,2,1.2
1989-05-30,Jönköping,Ek,Quercus,4,1.2
1989-05-31,Jönköping,Al,Alnus,1,1.2
1989-05-31,Jönköping,Björk,Betula,2,1.2
1989-05-31,Jönköping,Ek,Quercus,7,1.2
1989-06-01,Jönköping,Ek,Quercus,1,1.2
1989-06-02,Jönköping,Gräs,Poaceae,2,1.2
1989-06-02,Jönköping,Ek,Quercus,1,1.2
1989-06-02,Jönköping,Alm,Ulmus,1,1.2
1989-06-04,Jönköping,Ek,Quercus,1,1.2
1989-06-06,Jönköping,Björk,Betula,4,1.2
1989-06-06,Jönköping,Gräs,Poaceae,3,1.2
1989-06-06,Jönköping,Ek,Quercus,5,1.2
1989-06-07,Jönköping,Gräs,Poaceae,1,1.2
1989-06-08,Jönköping,Gräs,Poaceae,6,1.2
1989-06-08,Jönköping,Ek,Quercus,4,1.2
1989-06-09,Jönköping,Björk,Betula,1,1.2
1989-06-09,Jönköping,Gräs,Poaceae,3,1.2
1989-06-10,Jönköping,Björk,Betula,1,1.2
1989-06-10,Jönköping,Gräs,Poaceae,1,1.2
1989-06-11,Jönköping,Björk,Betula,1,1.2
1989-06-11,Jönköping,Gräs,Poaceae,1,1.2
1989-06-12,Jönköping,Gräs,Poaceae,1,1.2
1989-06-13,Jönköping,Björk,Betula,11,1.2
1989-06-13,Jönköping,Gräs,Poaceae,7,1.2
1989-06-14,Jönköping,Björk,Betula,5,1.2
1989-06-14,Jönköping,Gräs,Poaceae,23,1.2
1989-06-14,Jönköping,Sälg och viden,Salix,1,1.2
1989-06-15,Jönköping,Gräs,Poaceae,7,1.2
1989-06-16,Jönköping,Björk,Betula,1,1.2
1989-06-16,Jönköping,Gräs,Poaceae,7,1.2
1989-06-17,Jönköping,Gräs,Poaceae,12,1.2
1989-06-18,Jönköping,Björk,Betula,4,1.2
1989-06-18,Jönköping,Gräs,Poaceae,16,1.2
1989-06-19,Jönköping,Björk,Betula,2,1.2
1989-06-19,Jönköping,Gräs,Poaceae,15,1.2
1989-06-19,Jönköping,Sälg och viden,Salix,1,1.2
1989-06-20,Jönköping,Gräs,Poaceae,19,1.2
1989-06-21,Jönköping,Björk,Betula,1,1.2
1989-06-21,Jönköping,Gräs,Poaceae,63,1.2
1989-06-22,Jönköping,Gräs,Poaceae,36,1.2
1989-06-23,Jönköping,Björk,Betula,1,1.2
1989-06-23,Jönköping,Gräs,Poaceae,35,1.2
1989-06-24,Jönköping,Björk,Betula,1,1.2
1989-06-24,Jönköping,Gräs,Poaceae,18,1.2
1989-06-24,Jönköping,Ek,Quercus,1,1.2
1989-06-25,Jönköping,Gräs,Poaceae,36,1.2
1989-06-25,Jönköping,Ek,Quercus,1,1.2
1989-06-26,Jönköping,Gräs,Poaceae,24,1.2
1989-06-26,Jönköping,Ek,Quercus,2,1.2
1989-06-27,Jönköping,Gräs,Poaceae,20,1.2
1989-06-28,Jönköping,Gräs,Poaceae,19,1.2
1989-06-28,Jönköping,Sälg och viden,Salix,3,1.2
1989-06-29,Jönköping,Björk,Betula,1,1.2
1989-06-29,Jönköping,Gräs,Poaceae,4,1.2
1989-06-30,Jönköping,Gräs,Poaceae,6,1.2
1989-07-01,Jönköping,Gräs,Poaceae,16,1.2
1989-07-02,Jönköping,Gräs,Poaceae,49,1.2
1989-07-03,Jönköping,Gräs,Poaceae,47,1.2
1989-07-04,Jönköping,Gräs,Poaceae,41,1.2
1989-07-05,Jönköping,Gräs,Poaceae,19,1.2
1989-07-06,Jönköping,Gräs,Poaceae,20,1.2
1989-07-07,Jönköping,Gräs,Poaceae,44,1.2
1989-07-08,Jönköping,Gräs,Poaceae,37,1.2
1989-07-09,Jönköping,Gräs,Poaceae,22,1.2
1989-07-10,Jönköping,Gräs,Poaceae,3,1.2
1989-07-11,Jönköping,Gräs,Poaceae,3,1.2
1989-07-12,Jönköping,Gräs,Poaceae,6,1.2
1989-07-13,Jönköping,Gräs,Poaceae,7,1.2
1989-07-15,Jönköping,Gräs,Poaceae,3,1.2
1989-07-16,Jönköping,Björk,Betula,1,1.2
1989-07-16,Jönköping,Gräs,Poaceae,6,1.2
1989-07-17,Jönköping,Gräs,Poaceae,1,1.2
1989-07-18,Jönköping,Gräs,Poaceae,6,1.2
